2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - use device 0
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - gt_file_or_folder: /mnt/f/data/xianjin_data/ane_seg
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - pred_file_or_folder: /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - mask or probability distribution: mask
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan gt_folder_or_file /mnt/f/data/xianjin_data/ane_seg...
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan pred_folder_or_file /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined...
2022-02-11 15:25:44 [MainThread] INFO [StudyEvaluater] - instance number: 563. start evaluating...
2022-02-11 15:26:07 [MainThread] INFO [StudyEvaluater] - (1 in 563) XJTr0000:	ap: 0.4933	auc: 0.6399	precision: 0.8468	recall: 0.2798	sensitivity: 0.2798	specificity: 1.0000	dsc: 0.4206	hd95: 17.7465	tp: 785	fp: 142	fn: 2021	tn: 46134396	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 22:44:10 [MainThread] INFO [StudyEvaluater] - (487 in 563) XJTr0489:	ap: 0.2127	auc: 0.7285	precision: 0.1969	recall: 0.4570	sensitivity: 0.4570	specificity: 1.0000	dsc: 0.2752	hd95: 96.7484	tp: 101	fp: 412	fn: 120	tn: 120847751	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 22:45:24 [MainThread] INFO [StudyEvaluater] - (488 in 563) XJTr0490:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 120.4727	tp: 0	fp: 782	fn: 572	tn: 121633462	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 22:46:39 [MainThread] INFO [StudyEvaluater] - (489 in 563) XJTr0491:	ap: 0.5294	auc: 0.5588	precision: 1.0000	recall: 0.1176	sensitivity: 0.1176	specificity: 1.0000	dsc: 0.2104	hd95: 2.9155	tp: 219	fp: 0	fn: 1644	tn: 121895097	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 22:47:52 [MainThread] INFO [StudyEvaluater] - (490 in 563) XJTr0492:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 18.7413	tp: 0	fp: 36	fn: 583	tn: 122158485	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 22:49:06 [MainThread] INFO [StudyEvaluater] - (491 in 563) XJTr0493:	ap: 0.6346	auc: 0.8539	precision: 0.9153	recall: 0.7078	sensitivity: 0.7078	specificity: 1.0000	dsc: 0.7983	hd95: 1.0000	tp: 1199	fp: 111	fn: 495	tn: 122157299	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 22:50:21 [MainThread] INFO [StudyEvaluater] - (492 in 563) XJTr0494:	ap: 0.6397	auc: 0.9525	precision: 0.8268	recall: 0.9050	sensitivity: 0.9050	specificity: 1.0000	dsc: 0.8642	hd95: 85.3487	tp: 4889	fp: 1024	fn: 513	tn: 123463398	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 22:51:39 [MainThread] INFO [StudyEvaluater] - (493 in 563) XJTr0495:	ap: 0.2346	auc: 0.7597	precision: 0.2094	recall: 0.5194	sensitivity: 0.5194	specificity: 1.0000	dsc: 0.2985	hd95: 98.0931	tp: 736	fp: 2778	fn: 681	tn: 123989917	per_target_precision: 0.1111	per_target_recall: 0.5000	per_target_tp: 1	per_target_fp: 8	per_target_fn: 1
2022-02-11 22:52:56 [MainThread] INFO [StudyEvaluater] - (494 in 563) XJTr0496:	ap: 0.0394	auc: 0.5238	precision: 0.0550	recall: 0.0477	sensitivity: 0.0477	specificity: 1.0000	dsc: 0.0511	hd95: 84.7567	tp: 68	fp: 1169	fn: 1358	tn: 124253661	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 22:54:14 [MainThread] INFO [StudyEvaluater] - (495 in 563) XJTr0497:	ap: 0.5481	auc: 0.7926	precision: 0.8035	recall: 0.5853	sensitivity: 0.5853	specificity: 1.0000	dsc: 0.6772	hd95: 5.7619	tp: 1750	fp: 428	fn: 1240	tn: 127660710	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 22:55:33 [MainThread] INFO [StudyEvaluater] - (496 in 563) XJTr0498:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 58.6988	tp: 0	fp: 144	fn: 93	tn: 131333907	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 22:56:58 [MainThread] INFO [StudyEvaluater] - (497 in 563) XJTr0499:	ap: 0.4423	auc: 0.6077	precision: 0.7769	recall: 0.2154	sensitivity: 0.2154	specificity: 1.0000	dsc: 0.3373	hd95: 5.5091	tp: 766	fp: 220	fn: 2790	tn: 135262528	per_target_precision: 0.6667	per_target_recall: 1.0000	per_target_tp: 2	per_target_fp: 1	per_target_fn: 0
2022-02-11 22:57:29 [MainThread] INFO [StudyEvaluater] - (498 in 563) XJTs0000:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 52.6183	tp: 0	fp: 128	fn: 170	tn: 69467862	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 22:58:00 [MainThread] INFO [StudyEvaluater] - (499 in 563) XJTs0001:	ap: 0.6603	auc: 0.9247	precision: 0.8958	recall: 0.8494	sensitivity: 0.8494	specificity: 1.0000	dsc: 0.8720	hd95: 0.5000	tp: 344	fp: 40	fn: 61	tn: 69467715	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 22:58:32 [MainThread] INFO [StudyEvaluater] - (500 in 563) XJTs0002:	ap: 0.3104	auc: 0.6648	precision: 0.4559	recall: 0.3296	sensitivity: 0.3296	specificity: 1.0000	dsc: 0.3826	hd95: 13.4443	tp: 326	fp: 389	fn: 663	tn: 69466782	per_target_precision: 1.0000	per_target_recall: 0.3333	per_target_tp: 1	per_target_fp: 0	per_target_fn: 2
2022-02-11 22:59:18 [MainThread] INFO [StudyEvaluater] - (501 in 563) XJTs0003:	ap: 0.4765	auc: 0.8673	precision: 0.5856	recall: 0.7346	sensitivity: 0.7346	specificity: 1.0000	dsc: 0.6517	hd95: 33.3046	tp: 944	fp: 668	fn: 341	tn: 95942751	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:00:06 [MainThread] INFO [StudyEvaluater] - (502 in 563) XJTs0004:	ap: 0.5506	auc: 0.8120	precision: 0.7892	recall: 0.6241	sensitivity: 0.6241	specificity: 1.0000	dsc: 0.6970	hd95: 19.6790	tp: 4542	fp: 1213	fn: 2736	tn: 96460501	per_target_precision: 0.4000	per_target_recall: 1.0000	per_target_tp: 2	per_target_fp: 3	per_target_fn: 0
2022-02-11 23:00:55 [MainThread] INFO [StudyEvaluater] - (503 in 563) XJTs0005:	ap: 0.5671	auc: 0.7746	precision: 0.8596	recall: 0.5492	sensitivity: 0.5492	specificity: 1.0000	dsc: 0.6702	hd95: 87.6113	tp: 508	fp: 83	fn: 417	tn: 101448720	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:01:45 [MainThread] INFO [StudyEvaluater] - (504 in 563) XJTs0006:	ap: 0.6232	auc: 0.7915	precision: 0.9548	recall: 0.5830	sensitivity: 0.5830	specificity: 1.0000	dsc: 0.7240	hd95: 3.3166	tp: 2557	fp: 121	fn: 1829	tn: 103018085	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 23:02:36 [MainThread] INFO [StudyEvaluater] - (505 in 563) XJTs0007:	ap: 0.4881	auc: 0.6290	precision: 0.8472	recall: 0.2581	sensitivity: 0.2581	specificity: 1.0000	dsc: 0.3956	hd95: 89.3994	tp: 599	fp: 108	fn: 1722	tn: 103020163	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:03:30 [MainThread] INFO [StudyEvaluater] - (506 in 563) XJTs0008:	ap: 0.3475	auc: 0.6310	precision: 0.5641	recall: 0.2619	sensitivity: 0.2619	specificity: 1.0000	dsc: 0.3578	hd95: 74.9793	tp: 1223	fp: 945	fn: 3446	tn: 105114130	per_target_precision: 0.2857	per_target_recall: 0.6667	per_target_tp: 2	per_target_fp: 5	per_target_fn: 1
2022-02-11 23:03:42 [MainThread] INFO [StudyEvaluater] - (507 in 563) XJTs0009:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 190	tn: 106430274	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:04:34 [MainThread] INFO [StudyEvaluater] - (508 in 563) XJTs0010:	ap: 0.5437	auc: 0.8858	precision: 0.7017	recall: 0.7716	sensitivity: 0.7716	specificity: 1.0000	dsc: 0.7350	hd95: 1.5000	tp: 581	fp: 247	fn: 172	tn: 107740184	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 23:05:28 [MainThread] INFO [StudyEvaluater] - (509 in 563) XJTs0011:	ap: 0.6082	auc: 0.9832	precision: 0.7332	recall: 0.9664	sensitivity: 0.9664	specificity: 1.0000	dsc: 0.8338	hd95: 22.2570	tp: 4493	fp: 1635	fn: 156	tn: 109045620	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 23:06:22 [MainThread] INFO [StudyEvaluater] - (510 in 563) XJTs0012:	ap: 0.5918	auc: 0.8151	precision: 0.8684	recall: 0.6303	sensitivity: 0.6303	specificity: 1.0000	dsc: 0.7304	hd95: 95.4267	tp: 1933	fp: 293	fn: 1134	tn: 109834976	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:07:17 [MainThread] INFO [StudyEvaluater] - (511 in 563) XJTs0013:	ap: 0.1232	auc: 0.5562	precision: 0.1901	recall: 0.1125	sensitivity: 0.1125	specificity: 1.0000	dsc: 0.1413	hd95: 60.7854	tp: 92	fp: 392	fn: 726	tn: 110623558	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 23:08:12 [MainThread] INFO [StudyEvaluater] - (512 in 563) XJTs0014:	ap: 0.3387	auc: 0.9329	precision: 0.2445	recall: 0.8658	sensitivity: 0.8658	specificity: 1.0000	dsc: 0.3813	hd95: 48.3348	tp: 942	fp: 2911	fn: 146	tn: 111145057	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 23:09:07 [MainThread] INFO [StudyEvaluater] - (513 in 563) XJTs0015:	ap: 0.1083	auc: 0.6403	precision: 0.0763	recall: 0.2806	sensitivity: 0.2806	specificity: 1.0000	dsc: 0.1200	hd95: 45.5992	tp: 55	fp: 666	fn: 141	tn: 114031778	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:10:04 [MainThread] INFO [StudyEvaluater] - (514 in 563) XJTs0016:	ap: 0.2221	auc: 0.8238	precision: 0.1203	recall: 0.6477	sensitivity: 0.6477	specificity: 1.0000	dsc: 0.2029	hd95: 40.3841	tp: 182	fp: 1331	fn: 99	tn: 116652468	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:11:02 [MainThread] INFO [StudyEvaluater] - (515 in 563) XJTs0017:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 57.0714	tp: 0	fp: 71	fn: 2341	tn: 117962388	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:12:00 [MainThread] INFO [StudyEvaluater] - (516 in 563) XJTs0018:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 155.0459	tp: 0	fp: 34	fn: 794	tn: 119536836	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 2
2022-02-11 23:13:01 [MainThread] INFO [StudyEvaluater] - (517 in 563) XJTs0019:	ap: 0.0867	auc: 0.5286	precision: 0.1448	recall: 0.0571	sensitivity: 0.0571	specificity: 1.0000	dsc: 0.0819	hd95: 172.9667	tp: 32	fp: 189	fn: 528	tn: 122158355	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 23:14:03 [MainThread] INFO [StudyEvaluater] - (518 in 563) XJTs0020:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 112.0133	tp: 0	fp: 128	fn: 205	tn: 123731635	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 23:15:05 [MainThread] INFO [StudyEvaluater] - (519 in 563) XJTs0021:	ap: 0.0665	auc: 0.5260	precision: 0.1069	recall: 0.0519	sensitivity: 0.0519	specificity: 1.0000	dsc: 0.0699	hd95: 172.7567	tp: 148	fp: 1236	fn: 2701	tn: 125038603	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 23:16:08 [MainThread] INFO [StudyEvaluater] - (520 in 563) XJTs0022:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 117.1922	tp: 0	fp: 2001	fn: 6526	tn: 126607025	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 23:16:23 [MainThread] INFO [StudyEvaluater] - (521 in 563) XJTs0023:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 545	tn: 129760735	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:17:28 [MainThread] INFO [StudyEvaluater] - (522 in 563) XJTs0024:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 180.6957	tp: 0	fp: 959	fn: 122	tn: 129760199	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 23:18:32 [MainThread] INFO [StudyEvaluater] - (523 in 563) XJTs0025:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 128.7181	tp: 0	fp: 127	fn: 677	tn: 129760476	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:18:46 [MainThread] INFO [StudyEvaluater] - (524 in 563) XJTs0026:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 127	tn: 129761153	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:19:22 [MainThread] INFO [StudyEvaluater] - (525 in 563) XJTs0027:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 63.2932	tp: 0	fp: 192	fn: 447	tn: 65797505	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:19:58 [MainThread] INFO [StudyEvaluater] - (526 in 563) XJTs0028:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 73.7568	tp: 0	fp: 31	fn: 2558	tn: 66844131	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:20:14 [MainThread] INFO [StudyEvaluater] - (527 in 563) XJTs0029:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 897	tn: 67370111	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:20:29 [MainThread] INFO [StudyEvaluater] - (528 in 563) XJTs0030:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 607	tn: 68156833	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:21:08 [MainThread] INFO [StudyEvaluater] - (529 in 563) XJTs0031:	ap: 0.6095	auc: 0.7899	precision: 0.9291	recall: 0.5798	sensitivity: 0.5798	specificity: 1.0000	dsc: 0.7141	hd95: 2.6926	tp: 1311	fp: 100	fn: 950	tn: 70776519	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 23:21:51 [MainThread] INFO [StudyEvaluater] - (530 in 563) XJTs0032:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 50.2858	tp: 0	fp: 50	fn: 332	tn: 76021378	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:22:42 [MainThread] INFO [StudyEvaluater] - (531 in 563) XJTs0033:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 80.0359	tp: 0	fp: 226	fn: 384	tn: 87817630	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 23:23:37 [MainThread] INFO [StudyEvaluater] - (532 in 563) XJTs0034:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 166.3727	tp: 0	fp: 3413	fn: 1287	tn: 91745700	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 23:24:32 [MainThread] INFO [StudyEvaluater] - (533 in 563) XJTs0035:	ap: 0.2598	auc: 0.9490	precision: 0.0706	recall: 0.8981	sensitivity: 0.8981	specificity: 1.0000	dsc: 0.1309	hd95: 159.0475	tp: 185	fp: 2436	fn: 21	tn: 91747758	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:25:28 [MainThread] INFO [StudyEvaluater] - (534 in 563) XJTs0036:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 82.9736	tp: 0	fp: 188	fn: 614	tn: 95157470	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:26:27 [MainThread] INFO [StudyEvaluater] - (535 in 563) XJTs0037:	ap: 0.4788	auc: 0.5691	precision: 0.8884	recall: 0.1383	sensitivity: 0.1383	specificity: 1.0000	dsc: 0.2393	hd95: 3.3541	tp: 223	fp: 28	fn: 1390	tn: 98302359	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 23:27:27 [MainThread] INFO [StudyEvaluater] - (536 in 563) XJTs0038:	ap: 0.5769	auc: 0.9160	precision: 0.7378	recall: 0.8320	sensitivity: 0.8320	specificity: 1.0000	dsc: 0.7820	hd95: 85.3086	tp: 723	fp: 257	fn: 146	tn: 100400026	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 23:28:29 [MainThread] INFO [StudyEvaluater] - (537 in 563) XJTs0039:	ap: 0.2509	auc: 0.8664	precision: 0.1354	recall: 0.7328	sensitivity: 0.7328	specificity: 1.0000	dsc: 0.2286	hd95: 53.7736	tp: 628	fp: 4010	fn: 229	tn: 101969149	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:29:32 [MainThread] INFO [StudyEvaluater] - (538 in 563) XJTs0040:	ap: 0.5768	auc: 0.9457	precision: 0.7079	recall: 0.8914	sensitivity: 0.8914	specificity: 1.0000	dsc: 0.7891	hd95: 105.7632	tp: 3334	fp: 1376	fn: 406	tn: 104066052	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 23:30:36 [MainThread] INFO [StudyEvaluater] - (539 in 563) XJTs0041:	ap: 0.5636	auc: 0.9660	precision: 0.6612	recall: 0.9320	sensitivity: 0.9320	specificity: 1.0000	dsc: 0.7736	hd95: 71.7008	tp: 3209	fp: 1644	fn: 234	tn: 104590369	per_target_precision: 0.2000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 4	per_target_fn: 0
2022-02-11 23:31:38 [MainThread] INFO [StudyEvaluater] - (540 in 563) XJTs0042:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 17.2337	tp: 0	fp: 72	fn: 323	tn: 105643637	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:32:42 [MainThread] INFO [StudyEvaluater] - (541 in 563) XJTs0043:	ap: 0.5171	auc: 0.8193	precision: 0.7149	recall: 0.6386	sensitivity: 0.6386	specificity: 1.0000	dsc: 0.6746	hd95: 55.6821	tp: 1693	fp: 675	fn: 958	tn: 106689282	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 23:33:46 [MainThread] INFO [StudyEvaluater] - (542 in 563) XJTs0044:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 41.7750	tp: 0	fp: 618	fn: 1232	tn: 106952902	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 23:34:11 [MainThread] INFO [StudyEvaluater] - (543 in 563) XJTs0045:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 1502	tn: 108001826	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:35:16 [MainThread] INFO [StudyEvaluater] - (544 in 563) XJTs0046:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 60.9723	tp: 0	fp: 525	fn: 174	tn: 108526917	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 23:36:21 [MainThread] INFO [StudyEvaluater] - (545 in 563) XJTs0047:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 89.3913	tp: 0	fp: 194	fn: 475	tn: 109313379	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 23:36:46 [MainThread] INFO [StudyEvaluater] - (546 in 563) XJTs0048:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 559	tn: 110624209	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 23:37:53 [MainThread] INFO [StudyEvaluater] - (547 in 563) XJTs0049:	ap: 0.2549	auc: 0.8409	precision: 0.1688	recall: 0.6819	sensitivity: 0.6819	specificity: 1.0000	dsc: 0.2707	hd95: 92.8073	tp: 388	fp: 1910	fn: 181	tn: 111408721	per_target_precision: 0.1111	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 8	per_target_fn: 0
2022-02-11 23:39:01 [MainThread] INFO [StudyEvaluater] - (548 in 563) XJTs0050:	ap: 0.5415	auc: 0.6706	precision: 0.9125	recall: 0.3412	sensitivity: 0.3412	specificity: 1.0000	dsc: 0.4967	hd95: 5.0249	tp: 4254	fp: 408	fn: 8213	tn: 112184757	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:40:09 [MainThread] INFO [StudyEvaluater] - (549 in 563) XJTs0051:	ap: 0.1768	auc: 0.6287	precision: 0.2248	recall: 0.2574	sensitivity: 0.2574	specificity: 1.0000	dsc: 0.2400	hd95: 53.6166	tp: 105	fp: 362	fn: 303	tn: 112196862	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 23:41:18 [MainThread] INFO [StudyEvaluater] - (550 in 563) XJTs0052:	ap: 0.6158	auc: 0.9748	precision: 0.7568	recall: 0.9496	sensitivity: 0.9496	specificity: 1.0000	dsc: 0.8423	hd95: 0.7071	tp: 943	fp: 303	fn: 50	tn: 112196336	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
